Round,Nr.1,Nr.2,Nr.3,Nr.4,Nr.5,Nr.6,Nr.7,Nr.8,Nr.9,Nr.10,Nr.11,Nr.12
5958,3,4,9,11,14,15,16,17,20,21,22,24
5959,1,2,3,4,5,6,7,9,12,13,19,21
5960,1,6,8,11,12,13,14,16,17,19,22,23
5961,2,3,6,7,10,13,15,16,18,19,21,24
5962,3,4,5,10,11,14,15,17,20,21,23,24
5963,2,9,12,13,14,16,17,18,19,21,22,23
5964,2,3,4,5,6,8,12,13,14,16,19,24
5965,1,2,7,8,10,11,17,18,19,20,21,24
5966,2,3,5,6,8,16,17,18,21,22,23,24
5967,1,2,3,4,7,8,9,13,16,17,22,24
5968,1,4,6,7,9,10,13,14,17,19,20,22
5969,2,4,6,8,9,12,15,16,19,22,23,24
5970,3,8,10,11,13,16,17,18,20,21,23,24
5971,5,6,7,8,10,11,12,14,17,18,23,24
5972,1,3,4,6,7,11,12,14,15,17,21,22
5973,2,4,5,10,13,14,16,19,20,21,23,24
5974,1,2,3,4,6,7,8,10,14,15,21,24
5975,1,2,3,6,7,8,10,14,18,21,23,24
5976,1,4,5,10,12,16,17,18,19,21,22,23
5977,7,12,13,14,15,16,17,18,20,22,23,24
5978,1,2,4,6,9,10,12,18,20,21,22,23
5979,2,3,5,6,8,10,11,12,16,21,23,24
5980,1,7,8,10,11,14,18,19,20,21,22,24
5981,3,5,6,7,9,10,12,14,16,21,22,24
5982,1,4,5,7,8,9,13,16,20,22,23,24
5983,1,4,10,12,14,16,18,19,21,22,23,24
5984,1,4,5,6,7,12,15,18,20,21,22,24
5985,1,4,5,6,9,11,12,14,16,17,20,22
5986,2,7,8,9,10,11,16,17,19,21,23,24
5987,1,2,8,10,12,13,14,17,20,21,23,24
5988,1,5,6,7,10,13,14,15,17,19,23,24
5989,1,2,4,7,8,10,12,13,15,19,20,21
5990,4,8,11,13,14,15,17,18,19,20,22,24
5991,2,3,4,5,8,9,10,11,13,15,17,24
5992,1,2,4,7,12,15,16,18,19,20,23,24
5993,2,3,5,6,8,9,10,11,20,21,23,24
5994,1,2,3,9,12,16,17,18,20,21,22,23
5995,4,5,6,7,8,11,14,15,20,21,23,24
5996,3,9,11,12,13,16,17,18,20,22,23,24
5997,1,2,5,7,8,10,11,12,16,19,21,23
5998,4,6,7,8,9,10,12,13,15,18,23,24
5999,5,6,8,9,11,12,13,17,19,22,23,24
6000,2,3,4,7,8,9,11,13,14,17,21,23
6001,1,2,4,5,6,11,12,13,19,22,23,24
6002,1,2,4,7,8,10,13,16,17,21,22,24
6003,2,4,5,8,9,11,13,14,15,17,21,22
6004,4,5,6,8,9,10,13,16,17,21,23,24
6005,1,3,5,6,11,12,14,15,17,19,21,24
6006,1,2,3,9,11,12,14,15,16,20,22,23
6007,1,2,3,4,5,8,9,12,13,16,17,19
6008,1,3,6,7,8,10,13,17,18,20,22,23
6009,6,8,9,11,12,14,17,18,19,20,21,23
6010,5,8,9,10,11,12,13,14,17,21,22,24
6011,4,6,9,10,11,13,14,18,19,20,21,23
6012,2,3,7,8,12,13,14,15,16,18,21,23
6013,1,2,5,6,7,9,13,15,16,18,20,21
6014,1,2,3,5,9,12,14,15,19,20,22,24
6015,1,2,3,5,7,11,12,18,19,20,22,24
6016,1,4,5,8,11,13,14,15,19,20,23,24
6017,3,4,6,7,10,11,12,13,15,17,19,24
6018,3,4,5,11,14,15,16,17,20,21,22,23
6019,1,2,12,14,16,18,19,20,21,22,23,24
6020,3,6,8,9,13,14,15,18,20,22,23,24
6021,1,4,5,7,9,11,12,13,15,16,23,24
6022,4,5,6,7,8,9,11,13,15,18,19,24
6023,1,2,3,4,5,6,10,12,14,20,21,22
6024,1,3,6,8,9,13,15,17,18,19,20,22
6025,5,6,9,11,12,14,15,16,19,20,21,22
6026,1,3,4,5,8,9,10,11,18,19,21,22
6027,2,3,4,8,11,12,14,17,18,19,20,21
6028,1,2,3,4,7,11,14,16,17,18,21,24
6029,3,5,8,11,12,13,14,15,16,19,22,23
6030,1,2,4,6,8,11,12,16,17,18,21,24
6031,2,3,7,9,11,12,14,17,19,20,21,23
6032,3,6,7,8,9,11,14,17,18,19,21,22
6033,1,2,3,4,6,9,11,12,13,14,20,23
6034,2,5,6,8,13,14,15,16,17,18,19,24
6035,2,3,4,6,7,9,10,12,16,17,18,20
6036,1,2,4,6,10,16,17,18,19,21,22,24
6037,1,2,4,9,10,11,13,15,16,17,19,24
6038,1,2,4,6,8,10,11,14,19,20,22,23
6039,1,6,7,8,9,10,11,15,18,19,20,22
6040,1,5,7,9,10,12,13,14,19,20,23,24
6041,3,5,7,8,10,11,12,15,16,17,18,24
6042,1,2,3,7,8,10,11,13,14,17,22,23
6043,1,4,6,8,10,12,14,15,19,20,22,23
6044,2,3,5,12,15,16,17,18,20,21,22,24
6045,3,4,7,12,14,15,16,17,18,20,23,24
6046,1,3,7,8,9,11,13,16,17,18,19,20
6047,1,5,7,10,11,13,17,18,20,21,22,23
6048,1,2,5,7,12,16,17,18,20,21,23,24
6049,1,4,5,6,8,9,12,14,18,21,23,24
6050,7,8,9,10,12,15,17,18,19,21,23,24
6051,1,4,5,6,7,8,9,10,11,14,16,22
6052,2,4,5,11,12,16,18,19,20,22,23,24
6053,1,2,3,4,5,7,10,15,17,18,23,24
6054,2,3,4,5,6,11,16,18,20,22,23,24
6055,1,2,3,6,9,10,11,18,19,20,23,24
6056,1,3,5,8,9,10,12,13,14,16,21,23
6057,1,2,4,5,6,8,10,11,14,15,16,23
6058,3,5,6,9,10,14,16,17,18,19,20,24
6059,1,5,7,8,9,11,13,17,18,21,23,24
6060,1,7,9,10,12,13,14,15,17,19,20,21
6061,1,4,5,6,7,11,12,14,15,16,18,21
6062,1,3,4,5,7,8,10,11,12,13,19,23
6063,1,3,6,7,10,11,12,14,17,20,23,24
6064,1,3,7,9,10,11,12,13,14,16,21,22
6065,1,2,7,8,10,11,14,19,21,22,23,24
6066,2,4,5,6,9,10,11,12,15,18,20,23
6067,1,3,7,9,10,12,14,18,19,20,21,24
6068,3,4,5,6,7,9,13,14,17,19,22,24
6069,1,2,3,5,6,8,10,14,17,20,21,24
6070,1,3,5,8,10,11,14,15,16,19,22,24
6071,1,3,4,5,6,7,10,14,20,21,22,24
6072,3,5,8,9,10,12,13,15,16,17,22,23
6073,6,10,12,13,14,16,17,18,19,22,23,24
6074,1,5,7,10,11,12,13,17,18,20,21,23
6075,1,2,3,6,9,13,14,15,16,17,18,21
6076,1,4,5,7,8,10,13,14,15,16,19,21
6077,1,2,3,7,10,11,12,14,16,18,22,24
6078,2,5,6,7,8,12,13,15,16,17,21,24
6079,2,3,4,7,8,9,12,13,17,19,20,22
6080,2,4,5,6,8,11,12,15,17,19,20,21
6081,2,4,6,8,9,10,12,13,16,20,23,24
6082,3,4,5,6,7,8,9,10,13,15,20,24
6083,2,4,6,7,8,13,15,16,17,19,20,23
6084,1,2,4,11,12,16,17,18,20,22,23,24
6085,2,5,6,9,10,11,13,16,21,22,23,24
6086,3,5,8,11,12,13,15,16,17,18,21,24
6087,2,4,6,7,11,12,14,15,20,21,23,24
6088,1,3,5,6,7,10,11,14,15,20,21,22
6089,2,3,4,8,10,11,13,14,15,19,21,23
6090,2,6,7,9,10,15,17,18,19,20,21,23
6091,3,5,6,8,9,10,15,17,19,20,21,24
6092,2,3,4,8,9,11,12,16,18,19,23,24
6093,1,2,4,5,9,14,16,18,20,21,22,24
6094,4,6,8,9,10,11,13,14,16,18,19,22
6095,2,4,5,6,11,12,13,16,19,20,21,24
6096,1,4,5,6,7,10,15,16,17,19,22,24
6097,2,3,4,8,10,13,15,17,18,19,20,23
6098,1,2,3,4,7,10,14,15,17,19,20,22
6099,2,4,6,7,10,11,12,13,16,19,20,21
6100,4,5,6,10,11,12,13,15,18,19,23,24
6101,2,6,9,10,13,14,15,16,18,20,22,23
6102,1,3,5,9,13,14,15,18,19,20,23,24
6103,1,4,5,6,8,10,11,13,14,15,17,18
6104,2,4,5,6,7,8,9,10,12,13,19,22
6105,2,3,5,6,8,11,12,13,14,15,17,21
6106,1,3,5,6,9,10,12,15,17,18,20,21
6107,2,6,8,10,11,12,13,15,16,17,21,24
6108,5,8,9,14,15,16,17,18,19,20,22,24
6109,1,2,5,8,9,10,11,12,13,14,16,18
6110,1,2,3,4,6,8,12,14,17,20,21,23
6111,2,3,5,9,10,11,12,16,19,20,21,22
6112,2,3,5,7,9,13,14,18,19,21,22,24
6113,1,3,4,5,7,9,10,13,16,18,21,24
6114,3,6,7,8,9,10,14,15,17,18,21,24
6115,2,3,6,7,10,13,15,17,19,21,22,24
6116,3,5,11,12,13,16,17,18,21,22,23,24
6117,1,3,5,6,9,12,13,14,16,17,22,24
6118,1,2,7,9,11,13,14,16,19,20,21,22
6119,3,5,7,8,10,11,15,16,17,19,20,23
6120,2,6,8,10,12,14,16,17,19,21,22,24
6121,1,4,10,11,13,14,15,16,17,19,21,23
6122,2,3,4,5,9,12,14,15,18,21,23,24
6123,1,2,3,4,6,8,11,12,13,14,15,21
6124,1,3,7,11,12,13,14,15,16,19,20,22
6125,2,4,7,8,10,12,13,16,17,20,22,23
6126,1,3,10,11,12,15,16,17,18,20,21,22
6127,2,3,6,9,11,12,17,18,19,20,22,24
6128,2,4,5,6,9,10,12,13,15,19,22,23
6129,4,7,9,10,13,17,18,19,21,22,23,24
6130,1,2,3,4,5,8,12,14,16,22,23,24
6131,4,5,6,7,8,9,10,11,12,22,23,24
6132,1,2,3,4,7,11,12,14,18,19,21,23
6133,1,5,8,10,13,14,15,16,19,20,22,23
6134,2,3,4,9,10,11,12,13,14,16,18,20
6135,1,2,3,6,7,9,12,14,17,19,20,23
6136,1,4,5,6,10,15,16,17,18,19,20,21
6137,1,3,4,7,9,10,12,13,14,16,22,24
6138,1,2,11,12,14,16,17,18,19,20,22,24
6139,2,3,4,5,7,14,18,19,20,21,22,24
6140,1,2,3,4,7,10,14,16,18,21,22,23
6141,3,5,7,8,10,11,12,14,15,18,21,24
6142,1,3,5,8,10,13,14,17,20,21,22,24
6143,1,2,4,5,10,12,15,19,20,21,23,24
6144,2,4,6,9,10,12,13,15,18,21,22,24
6145,2,3,5,7,10,15,16,17,18,19,21,23
6146,2,3,5,6,7,8,14,15,16,20,23,24
6147,5,6,7,8,9,12,13,14,15,18,23,24
6148,1,4,6,7,8,11,12,15,18,19,23,24
6149,5,6,7,9,10,11,12,15,16,18,20,24
6150,3,4,6,7,8,11,12,13,15,19,21,23
6151,2,3,4,6,7,9,11,14,18,21,23,24
6152,3,5,6,7,8,10,11,12,15,16,18,20
6153,5,6,8,10,11,13,14,15,16,20,23,24
6154,4,6,7,9,10,12,13,14,15,18,21,22
6155,1,2,3,5,6,8,12,15,17,19,22,24
6156,3,7,11,12,13,14,17,19,20,22,23,24
6157,1,5,6,7,8,9,12,16,17,18,20,23
6158,1,3,5,7,8,11,12,14,16,17,20,21
6159,4,7,11,12,13,15,16,17,19,21,22,24
6160,4,6,8,12,13,14,16,17,18,19,20,23
6161,2,4,7,9,10,12,13,14,16,17,19,21
6162,1,3,5,7,8,13,15,17,18,19,20,22
6163,1,2,3,5,7,8,9,10,18,19,20,21
6164,1,6,9,11,12,14,17,18,19,20,23,24
6165,1,7,8,11,12,13,15,17,18,22,23,24
6166,1,2,5,9,11,12,15,16,18,19,20,21
6167,3,4,6,11,12,13,14,16,18,19,22,24
6168,3,4,7,8,10,12,13,14,20,22,23,24
6169,1,2,6,8,10,14,16,17,18,22,23,24
6170,3,4,5,6,8,9,10,12,14,17,19,21
6171,1,3,4,5,8,9,10,15,16,18,19,20
6172,2,5,7,10,11,13,15,16,17,19,23,24
6173,1,3,4,5,8,12,15,16,17,20,22,24
6174,2,4,5,6,11,13,14,16,19,21,23,24
6175,6,8,9,10,12,13,15,17,18,19,21,22
6176,2,3,4,8,11,12,13,15,19,20,22,24
6177,1,2,4,7,9,11,12,13,14,18,20,22
6178,1,2,3,6,10,13,17,18,20,21,22,24
6179,1,2,5,6,11,14,15,17,19,20,21,23
6180,1,2,6,7,9,14,16,17,18,20,21,23
6181,3,4,5,9,12,13,14,15,20,21,22,24
6182,1,2,3,5,6,10,12,13,14,17,21,22
6183,1,3,4,5,7,9,10,15,18,19,21,23
6184,1,2,4,5,7,8,10,15,17,20,21,22
6185,2,4,5,7,10,16,17,19,20,21,22,23
6186,1,2,3,6,7,12,15,16,18,20,21,23
6187,1,3,6,8,10,12,13,15,16,18,19,23
6188,1,2,6,7,9,10,11,12,15,17,20,22
6189,2,3,6,8,10,11,15,17,18,20,21,22
6190,1,4,5,6,7,9,13,16,18,19,21,23
6191,2,6,11,12,14,16,17,18,20,21,22,24
6192,1,3,7,9,11,12,14,16,17,18,23,24
6193,2,3,4,8,10,12,15,16,17,18,19,20
6194,2,6,7,9,11,14,15,18,19,20,22,23
6195,1,2,4,7,8,10,12,13,15,16,20,24
6196,1,2,4,10,11,12,13,15,16,19,21,23
6197,1,2,4,5,7,9,11,15,16,19,20,21
6198,1,4,5,6,8,10,13,14,15,16,21,23
6199,2,3,5,6,7,8,14,15,18,20,21,24
6200,2,3,4,5,10,11,14,15,17,18,19,24
6201,2,8,9,10,11,12,14,19,20,21,22,23
6202,1,2,4,5,6,7,8,10,14,15,21,23
6203,1,4,5,7,8,9,12,14,16,17,19,23
6204,2,3,7,8,10,14,16,17,18,20,21,23
6205,1,4,5,6,8,10,12,14,15,17,20,22
6206,2,4,5,9,10,12,13,16,17,19,21,24
6207,2,3,5,7,8,12,13,17,18,19,21,24
6208,1,3,8,9,13,15,16,18,19,20,21,24
6209,2,4,5,6,9,10,11,13,18,20,21,23
6210,2,3,6,8,9,12,14,15,17,19,22,24
6211,7,9,11,15,16,17,18,19,21,22,23,24
6212,2,3,4,5,6,7,9,12,17,18,19,20
6213,1,2,4,5,6,10,12,13,14,16,18,23
6214,3,4,5,8,11,12,13,15,16,17,18,19
6215,1,5,7,8,12,15,16,18,19,20,21,22
6216,1,2,4,5,7,10,14,15,16,17,20,22
6217,1,2,6,11,12,13,14,16,19,22,23,24
6218,1,2,4,7,8,9,10,11,14,15,20,21
6219,1,3,4,5,6,8,9,12,14,18,20,23
6220,3,4,7,8,12,13,14,16,18,20,22,24
6221,1,2,7,14,15,16,17,18,19,20,21,22
6222,1,4,6,7,8,10,11,12,13,14,23,24
6223,1,3,6,7,9,12,13,15,16,18,20,21
6224,4,5,8,10,11,14,16,17,19,20,22,23
6225,1,2,3,6,11,12,13,18,19,22,23,24
6226,2,3,5,7,11,12,14,16,17,18,19,23
6227,1,2,3,7,8,12,13,17,19,22,23,24
6228,1,2,3,7,9,10,11,12,15,20,21,22
6229,1,3,4,6,7,12,13,16,18,20,21,23
6230,1,3,4,5,11,12,14,15,17,21,22,24
6231,1,2,5,7,8,9,10,11,14,18,21,22
6232,2,3,4,5,6,7,13,14,15,16,22,23
6233,1,4,5,7,8,14,15,18,19,20,21,23
6234,3,4,7,9,11,14,16,19,20,22,23,24
6235,2,4,8,13,14,15,17,18,19,20,23,24
6236,2,4,6,8,13,14,17,20,21,22,23,24
6237,2,4,6,7,8,10,12,15,16,17,22,24
6238,1,2,3,6,7,9,11,15,18,19,21,23
6239,1,3,4,5,8,9,12,13,17,21,22,24
6240,1,2,7,9,10,11,14,17,20,21,22,23
6241,1,2,3,4,5,7,11,12,14,16,17,18
6242,2,4,5,8,10,12,15,16,17,20,22,24
6243,3,4,6,7,11,13,14,18,19,22,23,24
6244,1,2,3,5,7,10,11,12,16,17,21,23
6245,2,3,4,5,8,9,10,11,13,20,21,24
6246,2,5,6,7,10,12,14,15,21,22,23,24
6247,5,6,7,11,12,13,14,17,19,21,22,23
6248,3,4,7,8,9,11,13,14,18,21,23,24
6249,1,6,9,10,12,13,14,17,19,20,21,24
6250,1,2,6,9,14,15,16,18,19,21,22,24
6251,1,2,5,7,8,12,13,15,19,21,23,24
6252,1,2,4,6,7,11,12,13,16,17,18,23
6253,4,5,6,7,9,10,11,15,17,18,21,22
6254,1,4,5,6,9,10,11,12,14,15,18,22
6255,3,4,5,6,13,15,17,19,21,22,23,24
6256,2,3,4,5,7,9,11,14,18,19,21,23
6257,1,3,4,6,7,8,10,14,17,18,19,21
6258,3,4,8,9,11,12,13,14,15,16,17,19
6259,1,5,6,8,9,10,12,14,16,17,21,22
6260,1,3,7,9,10,14,15,17,18,21,22,23
6261,2,3,6,7,10,11,12,17,20,22,23,24
6262,1,3,4,5,12,14,15,17,20,21,23,24
6263,3,5,6,12,13,14,15,16,19,20,21,23
6264,1,4,7,8,11,13,14,15,16,17,21,22
6265,1,3,4,5,6,7,11,12,13,17,20,21
6266,1,3,4,6,9,12,17,18,19,21,22,23
6267,1,3,4,9,11,12,13,15,17,20,21,24
6268,1,5,8,11,14,16,17,18,20,21,23,24
6269,2,7,8,10,11,12,14,15,17,18,20,23
6270,1,2,3,7,9,10,12,15,16,17,21,23
6271,1,2,4,6,8,9,12,13,15,20,23,24
6272,1,2,4,6,8,9,11,17,18,19,20,24
6273,1,3,10,12,12,14,15,18,19,20,21,24
6274,3,4,5,6,8,10,12,14,16,18,19,21
6275,7,9,10,11,12,14,15,17,18,19,22,24
6276,1,5,7,8,10,13,15,18,19,20,21,22
6277,1,4,5,6,7,8,9,10,11,16,20,22
6278,1,2,3,4,6,7,11,12,14,16,17,19
6279,1,4,7,11,12,13,15,16,17,20,22,23
6280,1,4,7,8,14,15,17,18,20,21,22,23
6281,2,3,5,9,10,11,12,15,16,19,20,24
6282,2,4,8,9,10,12,14,15,17,18,21,23
6283,1,3,4,5,7,13,15,17,18,19,21,22
6284,1,2,3,6,10,11,13,14,15,20,21,22
6285,2,4,5,10,11,12,15,16,17,18,19,23
6286,2,5,6,7,9,12,13,14,16,20,21,24
6287,1,3,6,8,10,12,13,14,15,18,21,24
6288,3,7,8,10,11,13,15,17,18,20,22,24
6289,1,3,4,7,9,10,11,12,15,16,20,23
6290,3,4,5,7,11,15,16,17,18,19,20,21
6291,1,2,3,6,8,15,18,19,21,22,23,24
6292,3,6,7,8,9,12,13,14,16,21,23,24
6293,1,2,3,4,5,7,9,10,12,16,21,22
6294,5,6,8,9,10,11,13,15,17,19,20,22
6295,1,3,4,6,7,9,13,14,15,22,23,24
6296,2,3,6,9,10,11,16,18,19,21,23,24
6297,1,3,5,6,7,8,9,10,12,15,18,22
6298,2,3,5,8,9,10,11,13,19,21,22,24
6299,1,5,6,7,9,12,13,15,16,17,20,24
6300,1,3,9,10,11,13,15,16,20,22,23,24
6301,1,3,5,7,8,9,11,16,17,20,23,24
6302,1,5,6,7,8,11,13,15,16,21,23,24
6303,3,4,6,7,8,10,16,17,18,21,22,23
6304,1,2,4,8,9,11,16,18,19,20,21,24
6305,1,3,6,7,8,11,12,16,18,21,22,23
6306,1,3,4,6,8,10,13,14,16,17,22,24
6307,1,3,7,8,9,15,16,17,19,22,23,24
6308,1,2,3,5,7,9,10,12,13,14,17,24
6309,2,3,7,8,9,11,12,14,15,17,23,24
6310,1,2,7,8,9,11,12,16,17,18,21,23
6311,2,3,5,6,9,13,15,16,17,19,23,24
6312,3,4,5,6,12,14,15,18,21,22,23,24
6313,1,2,3,8,11,12,14,15,16,21,22,24
6314,1,2,8,9,11,12,14,15,19,20,22,23
6315,2,4,5,9,10,14,17,18,20,22,23,24
6316,2,4,5,6,7,8,9,12,14,16,18,23
6317,1,3,6,7,9,10,14,15,16,17,18,24
6318,2,3,4,6,8,10,11,14,17,18,21,23
6319,4,5,6,9,10,11,16,17,19,22,23,24
6320,1,2,3,10,11,12,14,17,18,19,20,21
6321,1,3,4,7,10,11,12,15,17,18,19,23
6322,2,3,8,12,14,16,19,20,21,22,23,24
6323,3,6,8,10,11,12,13,16,17,20,22,23
6324,2,4,6,7,11,13,14,15,16,17,19,24
6325,2,3,4,6,7,8,11,14,16,21,23,24
6326,1,2,3,5,6,8,10,14,15,16,18,19
6327,2,4,7,10,14,16,17,18,20,21,22,24
6328,1,2,3,5,6,9,10,12,13,20,21,24
6329,2,3,4,6,7,8,11,13,16,18,19,20
6330,3,4,6,8,9,13,17,18,19,20,21,24
6331,1,2,4,6,7,9,12,13,14,17,18,24
6332,1,3,4,5,7,9,10,13,15,18,21,23
6333,1,2,3,5,6,9,12,17,18,19,21,23
6334,1,3,7,8,9,13,14,17,18,19,21,24
6335,2,3,5,7,12,14,15,16,17,19,20,22
6336,2,3,4,5,6,8,11,14,17,18,20,24
6337,1,3,7,8,9,12,13,14,15,16,20,24
6338,1,4,5,6,7,9,10,11,16,17,20,22
6339,1,4,5,6,7,8,12,17,18,19,20,21
6340,1,2,3,5,7,9,10,13,14,19,20,24
6341,1,2,4,5,6,9,10,11,12,13,18,23
6342,3,4,5,7,9,10,11,14,15,22,23,24
6343,2,4,7,8,9,10,11,13,16,18,19,21
6344,3,4,6,9,11,12,13,14,17,18,20,23
6345,2,4,6,8,9,10,11,13,14,17,18,24
6346,1,6,8,11,14,15,16,17,18,20,21,22
6347,6,10,11,13,14,15,16,17,19,20,22,24
6348,4,5,7,9,11,13,16,17,18,19,22,23
6349,2,4,6,7,8,10,13,14,17,19,20,23
6350,1,2,3,9,11,12,17,18,21,22,23,24
6351,2,4,7,8,9,10,14,16,17,18,19,23
6352,3,7,8,9,10,11,13,14,15,19,21,23
6353,5,7,8,9,13,14,15,16,17,19,20,21
6354,2,4,5,7,8,10,11,14,15,20,21,24
6355,5,8,9,10,12,14,15,17,19,21,22,23
6356,2,5,7,10,11,12,15,17,18,21,23,24
6357,2,4,8,11,12,14,15,16,17,18,19,23
6358,1,3,4,7,8,12,15,16,17,18,20,23
6359,1,3,4,7,9,11,14,15,18,20,22,24
6360,4,5,8,9,11,13,14,15,16,20,21,23
6361,3,4,5,8,9,11,15,16,17,19,20,23
6362,1,2,7,10,14,16,17,18,21,22,23,24
6363,1,3,4,9,13,14,16,17,18,19,20,22
6364,3,7,8,10,11,13,14,15,18,19,20,23
6365,2,4,7,8,14,16,19,20,21,22,23,24
6366,1,3,4,7,8,11,12,14,18,21,22,24
6367,1,2,3,4,6,7,10,11,14,15,16,24
6368,1,2,6,8,9,10,12,15,16,18,19,20
6369,2,6,12,13,14,15,16,17,19,21,22,24
6370,1,3,4,5,8,9,10,12,14,17,21,23
6371,3,4,5,7,11,14,15,16,20,21,22,24
6372,4,8,9,10,11,15,16,17,18,19,21,22
6373,1,3,7,9,10,13,14,15,19,22,23,24
6374,4,5,6,8,9,11,12,14,19,20,21,24
6375,1,5,6,8,12,13,15,16,19,20,21,22
6376,1,2,3,8,9,10,14,15,16,21,22,23
6377,1,4,6,8,10,11,13,14,15,20,21,23
6378,1,2,3,4,5,6,8,10,11,13,17,20
6379,1,3,9,11,12,14,16,18,19,21,22,23
6380,2,4,5,7,8,11,18,20,21,22,23,24
6381,3,4,7,9,10,11,12,14,17,21,22,24
6382,2,3,4,5,7,10,11,16,20,22,23,24
6383,1,2,3,9,13,14,17,18,19,21,23,24
6384,2,3,4,5,6,7,9,10,12,14,19,24
6385,1,3,5,7,10,12,16,17,18,22,23,24
6386,1,2,5,6,7,9,11,16,18,21,22,23
6387,2,5,10,12,13,16,17,19,21,22,23,24
6388,3,4,8,9,11,12,13,14,20,22,23,24
6389,3,4,5,7,8,10,11,13,15,17,22,24
6390,2,3,5,7,8,10,12,14,17,19,22,24
6391,2,3,8,10,12,15,17,18,19,20,22,23
6392,3,4,6,8,10,11,12,17,20,21,23,24
6393,1,4,5,11,13,14,17,18,20,22,23,24
6394,1,3,4,6,7,11,12,15,17,19,20,23
6395,4,6,7,8,9,11,12,14,17,18,19,21
6396,1,2,3,7,12,16,17,18,19,20,21,23
6397,2,5,7,8,10,11,14,15,17,19,21,23
6398,2,5,6,8,12,13,14,15,16,17,18,19
6399,2,3,5,6,8,9,11,12,14,15,16,20
6400,1,2,3,5,6,7,8,9,10,13,15,19
6401,2,3,6,8,12,13,14,15,19,20,21,24
6402,4,6,7,11,15,17,18,19,21,22,23,24
6403,2,3,4,6,7,8,13,14,17,19,20,23
6404,1,3,4,5,9,10,14,15,16,18,23,24
6405,1,2,3,6,10,11,13,14,16,18,23,24
6406,1,2,4,5,6,10,11,12,13,14,15,20
6407,1,3,7,11,12,13,15,18,21,22,23,24
6408,2,3,4,5,6,7,9,10,11,12,14,24
6409,1,2,9,12,13,16,17,20,21,22,23,24
6410,1,4,5,6,7,8,10,11,14,16,18,22
6411,1,6,7,9,11,13,14,16,17,19,23,24
6412,3,4,6,9,12,13,15,16,17,19,20,21
6413,1,7,9,12,15,16,17,20,21,22,23,24
6414,3,4,8,9,10,11,12,14,15,22,23,24
6415,3,4,5,8,11,12,13,14,17,20,22,23
6416,1,4,5,6,12,14,15,17,18,21,22,24
6417,2,7,9,12,13,15,16,18,19,20,23,24
6418,4,5,8,11,14,15,16,17,18,21,22,23
6419,2,4,6,7,8,11,12,13,15,16,22,24
6420,1,2,5,7,9,11,13,14,15,17,18,23
6421,1,3,6,7,9,11,13,14,15,16,17,18
6422,1,2,5,6,8,12,15,16,17,19,21,22
6423,2,7,8,11,12,13,14,16,18,22,23,24
6424,4,5,7,8,10,11,13,14,16,17,21,24
6425,3,5,7,8,9,11,18,19,20,21,22,24
6426,1,2,3,6,8,9,11,14,16,18,19,24
6427,1,2,4,6,9,12,13,16,18,19,23,24
6428,2,6,7,8,9,10,11,14,18,19,20,21
6429,1,3,4,5,8,9,11,12,13,18,23,24
6430,4,5,7,9,10,13,14,18,19,20,22,23
6431,6,7,8,9,10,12,13,15,16,19,22,23
6432,1,7,9,10,12,13,14,15,16,17,20,21
6433,3,5,7,9,12,13,14,15,17,18,23,24
6434,2,3,6,8,13,14,15,17,19,20,22,24
6435,1,4,9,11,12,16,17,19,20,21,22,23
6436,2,3,6,7,9,12,13,16,17,19,20,21
6437,2,3,6,8,10,11,12,15,16,17,22,23
6438,1,2,3,4,5,6,8,9,10,11,12,24
6439,1,2,7,10,11,12,16,17,20,21,23,24
6440,4,5,8,11,12,16,17,18,19,21,23,24
6441,1,2,4,5,6,9,10,16,17,18,20,21
6442,1,2,3,4,5,7,10,12,14,17,23,24
6443,1,8,9,13,14,15,17,19,20,21,22,24
6444,3,6,8,9,11,12,13,14,16,19,20,22
6445,4,6,8,9,11,14,15,18,20,22,23,24
6446,1,2,3,6,8,12,13,15,18,21,22,23
6447,1,2,5,7,11,14,15,17,18,19,21,24
6448,3,4,5,10,11,14,16,19,20,21,23,24
6449,2,6,7,8,10,11,13,14,15,17,18,19
6450,4,6,8,9,12,13,16,17,20,22,23,24
6451,1,2,3,8,9,10,11,12,13,14,18,19
6452,2,3,5,6,9,11,12,13,15,18,21,22
6453,2,3,5,6,11,12,13,14,15,21,22,24
6454,2,4,6,7,9,11,14,16,18,20,21,22
6455,3,4,6,7,8,9,15,16,20,22,23,24
6456,5,6,7,9,10,13,15,16,17,18,21,24
6457,4,5,7,9,10,12,14,16,17,19,22,23
6458,3,4,7,8,9,10,13,14,15,19,22,23
6459,1,2,5,8,10,13,15,18,20,22,23,24
6460,1,3,6,8,11,12,13,14,17,19,20,21
6461,3,8,9,11,12,14,15,16,17,19,22,24
6462,2,4,5,6,7,9,10,14,16,21,23,24
6463,1,4,7,8,11,12,14,16,20,21,23,24
6464,1,2,9,10,11,12,14,16,18,22,23,24
6465,1,3,5,8,11,12,13,16,17,19,20,22
6466,4,6,7,8,11,12,15,16,19,21,22,23
6467,1,4,6,8,9,11,13,15,16,18,19,21
6468,1,3,5,6,7,8,10,13,16,17,21,22
6469,1,4,7,8,9,12,13,15,16,17,23,24
6470,1,3,6,8,9,10,12,18,19,20,22,23
6471,3,4,5,6,7,8,11,14,16,17,18,20
6472,2,3,4,5,9,11,12,13,15,16,19,20
